TP size,PP size,DP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
4,5,1,exp20260424_122419,8,vendor-b,bf16,11008,8192,4096,4,64,32,8,full-uniform-1,2048,32000,20224,54.0416,5394.14
4,5,1,exp20260424_122419,9,vendor-b,bf16,11008,8192,4096,4,64,32,8,full-uniform-1,2048,32000,20224,54.0415,5394.15
4,5,1,exp20260424_122419,10,vendor-b,bf16,11008,8192,4096,4,64,32,8,full-uniform-1,2048,32000,20224,54.0415,5394.15
4,5,1,exp20260424_122419,11,vendor-b,bf16,11008,8192,4096,4,64,32,8,full-uniform-1,2048,32000,20224,54.0415,5394.15
4,5,1,exp20260424_122419,12,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,10880,54.0408,5394.22
4,5,1,exp20260424_122419,13,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,10880,54.0415,5394.15
4,5,1,exp20260424_122419,14,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,10880,54.0415,5394.15
4,5,1,exp20260424_122419,15,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,10880,54.0415,5394.15
4,5,1,exp20260424_122419,16,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,11488,54.0414,5394.16
4,5,1,exp20260424_122419,17,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,11488,54.0419,5394.11
4,5,1,exp20260424_122419,18,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,11488,54.0402,5394.28
4,5,1,exp20260424_122419,19,vendor-c,bf16,11008,8192,4096,4,64,32,8,null,2048,32000,11488,54.0399,5394.32
4,5,1,exp20260424_042819,0,a100,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,30040,42.0885,7176.86
4,5,1,exp20260424_042819,1,a100,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,30328,42.0887,7176.83
4,5,1,exp20260424_042819,2,a100,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,30328,42.0888,7176.81
4,5,1,exp20260424_042819,3,a100,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,30040,42.0886,7176.84
4,5,1,exp20260424_122819,4,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,21088,42.0888,7176.81
4,5,1,exp20260424_122819,5,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,21088,42.0889,7176.8
4,5,1,exp20260424_122819,6,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,21088,42.0887,7176.82
4,5,1,exp20260424_122819,7,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,21088,42.0891,7176.75
4,5,1,exp20260424_122819,8,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,20832,42.0887,7176.83
4,5,1,exp20260424_122819,9,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,20832,42.0886,7176.84
4,5,1,exp20260424_122819,10,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,20832,42.0886,7176.84
4,5,1,exp20260424_122819,11,vendor-b,bf16,11008,8192,4096,4,64,32,16,full-uniform-1,2048,32000,20832,42.0886,7176.84
4,5,1,exp20260424_122819,12,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11200,42.0887,7176.83
4,5,1,exp20260424_122819,13,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11200,42.0885,7176.86
4,5,1,exp20260424_122819,14,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11200,42.0885,7176.86
4,5,1,exp20260424_122819,15,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11200,42.0884,7176.87
4,5,1,exp20260424_122819,16,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11744,42.0884,7176.87
4,5,1,exp20260424_122819,17,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11744,42.0884,7176.89
4,5,1,exp20260424_122819,18,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11744,42.0884,7176.88
4,5,1,exp20260424_122819,19,vendor-c,bf16,11008,8192,4096,4,64,32,16,null,2048,32000,11744,42.0883,7176.89
4,5,1,exp20260424_043217,0,a100,bf16,11008,8192,4096,4,64,32,32,selective,2048,32000,35208,54.7297,5904.91
4,5,1,exp20260424_043217,1,a100,bf16,11008,8192,4096,4,64,32,32,selective,2048,32000,35496,54.7295,5904.93
4,5,1,exp20260424_043217,2,a100,bf16,11008,8192,4096,4,64,32,32,selective,2048,32000,35496,54.7299,5904.89
4,5,1,exp20260424_043217,3,a100,bf16,11008,8192,4096,4,64,32,32,selective,2048,32000,35208,54.7297,5904.91
4,5,1,exp20260424_123216,4,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22464,54.7298,5904.89
4,5,1,exp20260424_123216,5,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22464,54.7298,5904.9
4,5,1,exp20260424_123216,6,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22464,54.73,5904.87
4,5,1,exp20260424_123216,7,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22464,54.7298,5904.9
4,5,1,exp20260424_123216,8,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22208,54.7299,5904.89
4,5,1,exp20260424_123216,9,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22208,54.7298,5904.9
4,5,1,exp20260424_123216,10,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22208,54.7297,5904.91
4,5,1,exp20260424_123216,11,vendor-b,bf16,11008,8192,4096,4,64,32,32,full-uniform-1,2048,32000,22208,54.7299,5904.89
4,5,1,exp20260424_123216,12,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,11072,54.7299,5904.89
4,5,1,exp20260424_123216,13,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,11072,54.7298,5904.9
4,5,1,exp20260424_123216,14,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,11072,54.7297,5904.91
4,5,1,exp20260424_123216,15,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,11072,54.7299,5904.89
4,5,1,exp20260424_123216,16,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,12288,54.7296,5904.92
4,5,1,exp20260424_123216,17,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,12288,54.7293,5904.95
4,5,1,exp20260424_123216,18,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,12288,54.7295,5904.93
4,5,1,exp20260424_123216,19,vendor-c,bf16,11008,8192,4096,4,64,32,32,null,2048,32000,12288,54.7296,5904.92
4,5,1,exp20260424_043602,0,a100,bf16,11008,8192,4096,4,128,32,4,selective,2048,32000,32186,51.8489,5469.57
4,5,1,exp20260424_043602,1,a100,bf16,11008,8192,4096,4,128,32,4,selective,2048,32000,32186,51.8477,5469.7
4,5,1,exp20260424_043602,2,a100,bf16,11008,8192,4096,4,128,32,4,selective,2048,32000,32186,51.8494,5469.52
4,5,1,exp20260424_043602,3,a100,bf16,11008,8192,4096,4,128,32,4,selective,2048,32000,31898,51.8494,5469.52
4,5,1,exp20260424_123602,4,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19840,51.8494,5469.53
4,5,1,exp20260424_123602,5,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19840,51.8495,5469.51
4,5,1,exp20260424_123602,6,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19840,51.8495,5469.52
4,5,1,exp20260424_123602,7,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19840,51.8495,5469.51
4,5,1,exp20260424_123602,8,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19584,51.8494,5469.53
4,5,1,exp20260424_123602,9,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19584,51.8494,5469.53
4,5,1,exp20260424_123602,10,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19584,51.8499,5469.47
4,5,1,exp20260424_123602,11,vendor-b,bf16,11008,8192,4096,4,128,32,4,full-uniform-1,2048,32000,19584,51.8494,5469.52
4,5,1,exp20260424_123602,12,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,10656,51.8496,5469.51
4,5,1,exp20260424_123602,13,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,10656,51.8493,5469.53
4,5,1,exp20260424_123602,14,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,10656,51.8493,5469.54
4,5,1,exp20260424_123602,15,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,10656,51.8493,5469.54
4,5,1,exp20260424_123602,16,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,11232,51.8491,5469.56
4,5,1,exp20260424_123602,17,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,11232,51.8489,5469.58
4,5,1,exp20260424_123602,18,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,11232,51.8491,5469.56
4,5,1,exp20260424_123602,19,vendor-c,bf16,11008,8192,4096,4,128,32,4,null,2048,32000,11232,51.849,5469.57
4,5,1,exp20260424_043938,0,a100,bf16,11008,8192,4096,4,128,32,8,selective,2048,32000,32070,53.8477,5315.55
4,5,1,exp20260424_043938,1,a100,bf16,11008,8192,4096,4,128,32,8,selective,2048,32000,32358,53.848,5315.52
4,5,1,exp20260424_043938,2,a100,bf16,11008,8192,4096,4,128,32,8,selective,2048,32000,32358,53.848,5315.52
4,5,1,exp20260424_043938,3,a100,bf16,11008,8192,4096,4,128,32,8,selective,2048,32000,32070,53.8482,5315.5
4,5,1,exp20260424_123938,4,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,31296,53.8481,5315.51
4,5,1,exp20260424_123938,5,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,31296,53.8483,5315.49
4,5,1,exp20260424_123938,6,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,31296,53.8482,5315.51
4,5,1,exp20260424_123938,7,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,31296,53.8481,5315.51
4,5,1,exp20260424_123938,8,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,28128,53.8478,5315.55
4,5,1,exp20260424_123938,9,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,28128,53.848,5315.52
4,5,1,exp20260424_123938,10,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,28128,53.8481,5315.51
4,5,1,exp20260424_123938,11,vendor-b,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,28128,53.8479,5315.53
4,5,1,exp20260424_123938,12,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,10752,53.848,5315.52
4,5,1,exp20260424_123938,13,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,10752,53.848,5315.53
4,5,1,exp20260424_123938,14,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,10752,53.8479,5315.53
4,5,1,exp20260424_123938,15,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,10752,53.8479,5315.54
4,5,1,exp20260424_123938,16,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,11296,53.8477,5315.55
4,5,1,exp20260424_123938,17,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,11296,53.8478,5315.54
4,5,1,exp20260424_123938,18,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,11296,53.8476,5315.56
4,5,1,exp20260424_123938,19,vendor-c,bf16,11008,8192,4096,4,128,32,8,null,2048,32000,11296,53.8476,5315.57
4,5,1,exp20260424_044322,0,a100,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,32492,54.9899,5301.12
4,5,1,exp20260424_044322,1,a100,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,32780,54.9897,5301.14
4,5,1,exp20260424_044322,2,a100,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,32780,54.9902,5301.09
4,5,1,exp20260424_044322,3,a100,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,32492,54.9899,5301.12
4,5,1,exp20260424_124321,4,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,31008,54.99,5301.11
4,5,1,exp20260424_124321,5,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,31008,54.9898,5301.13
4,5,1,exp20260424_124321,6,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,31008,54.9898,5301.13
4,5,1,exp20260424_124321,7,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,31008,54.9901,5301.1
4,5,1,exp20260424_124321,8,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,28032,54.9898,5301.13
4,5,1,exp20260424_124321,9,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,28032,54.9898,5301.13
4,5,1,exp20260424_124321,10,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,28032,54.9898,5301.13
4,5,1,exp20260424_124321,11,vendor-b,bf16,11008,8192,4096,4,128,32,16,selective,2048,32000,28032,54.9897,5301.14
4,5,1,exp20260424_124321,12,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,10848,54.99,5301.11
4,5,1,exp20260424_124321,13,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,10848,54.9898,5301.13
4,5,1,exp20260424_124321,14,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,10848,54.9899,5301.12
4,5,1,exp20260424_124321,15,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,10848,54.9899,5301.12
4,5,1,exp20260424_124321,16,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,11456,54.9898,5301.13
4,5,1,exp20260424_124321,17,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,11456,54.9896,5301.15
4,5,1,exp20260424_124321,18,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,11456,54.9899,5301.12
4,5,1,exp20260424_124321,19,vendor-c,bf16,11008,8192,4096,4,128,32,16,null,2048,32000,11456,54.9894,5301.16
4,5,1,exp20260424_044735,0,a100,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,30040,41.6193,7257.76
4,5,1,exp20260424_044735,1,a100,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,30328,41.6193,7257.78
4,5,1,exp20260424_044735,2,a100,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,30328,41.6194,7257.76
4,5,1,exp20260424_044735,3,a100,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,30040,41.6194,7257.75
4,5,1,exp20260424_124735,4,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,21088,41.6194,7257.76
4,5,1,exp20260424_124735,5,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,21088,41.6194,7257.75
4,5,1,exp20260424_124735,6,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,21088,41.6194,7257.75
4,5,1,exp20260424_124735,7,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,21088,41.6193,7257.77
4,5,1,exp20260424_124735,8,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,20832,41.6195,7257.74
4,5,1,exp20260424_124735,9,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,20832,41.6194,7257.76
4,5,1,exp20260424_124735,10,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,20832,41.6194,7257.76
4,5,1,exp20260424_124735,11,vendor-b,bf16,11008,8192,4096,4,128,32,32,full-uniform-1,2048,32000,20832,41.6194,7257.75
4,5,1,exp20260424_124735,12,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11168,41.6195,7257.74
4,5,1,exp20260424_124735,13,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11168,41.6193,7257.76
4,5,1,exp20260424_124735,14,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11168,41.6194,7257.76
4,5,1,exp20260424_124735,15,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11168,41.6194,7257.76
4,5,1,exp20260424_124735,16,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11744,41.6193,7257.77
4,5,1,exp20260424_124735,17,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11744,41.6193,7257.78
4,5,1,exp20260424_124735,18,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11744,41.6193,7257.77
4,5,1,exp20260424_124735,19,vendor-c,bf16,11008,8192,4096,4,128,32,32,null,2048,32000,11744,41.6194,7257.76
4,5,1,exp20260424_045124,0,a100,bf16,11008,8192,8192,4,64,32,4,full-block-1,2048,32000,31650,53.6757,5332.58
4,5,1,exp20260424_045124,1,a100,bf16,11008,8192,8192,4,64,32,4,full-block-1,2048,32000,31938,53.676,5332.55
4,5,1,exp20260424_045124,2,a100,bf16,11008,8192,8192,4,64,32,4,full-block-1,2048,32000,31938,53.6763,5332.53
4,5,1,exp20260424_045124,3,a100,bf16,11008,8192,8192,4,64,32,4,full-block-1,2048,32000,31650,53.676,5332.55
4,5,1,exp20260424_125124,4,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,20032,53.6763,5332.53
4,5,1,exp20260424_125124,5,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,20032,53.6761,5332.54
4,5,1,exp20260424_125124,6,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,20032,53.6762,5332.54
4,5,1,exp20260424_125124,7,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,20032,53.6761,5332.55
4,5,1,exp20260424_125124,8,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,19776,53.6761,5332.55
4,5,1,exp20260424_125124,9,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,19776,53.676,5332.56
4,5,1,exp20260424_125124,10,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,19776,53.676,5332.56
4,5,1,exp20260424_125124,11,vendor-b,bf16,11008,8192,8192,4,64,32,4,full-uniform-1,2048,32000,19776,53.676,5332.56
4,5,1,exp20260424_125124,12,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,10752,53.676,5332.55
4,5,1,exp20260424_125124,13,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,10752,53.676,5332.56
4,5,1,exp20260424_125124,14,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,10752,53.6759,5332.57
4,5,1,exp20260424_125124,15,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,10752,53.6759,5332.57
4,5,1,exp20260424_125124,16,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,11328,53.6757,5332.59
4,5,1,exp20260424_125124,17,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,11328,53.6755,5332.61
4,5,1,exp20260424_125124,18,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,11328,53.6757,5332.59
4,5,1,exp20260424_125124,19,vendor-c,bf16,11008,8192,8192,4,64,32,4,null,2048,32000,11328,53.6756,5332.6
4,5,1,exp20260424_045502,0,a100,bf16,11008,8192,8192,4,64,32,8,full-block-1,2048,32000,31978,55.9008,5214.74
4,5,1,exp20260424_045502,1,a100,bf16,11008,8192,8192,4,64,32,8,full-block-1,2048,32000,32266,55.9013,5214.69
4,5,1,exp20260424_045502,2,a100,bf16,11008,8192,8192,4,64,32,8,full-block-1,2048,32000,32266,55.9011,5214.71
4,5,1,exp20260424_045502,3,a100,bf16,11008,8192,8192,4,64,32,8,full-block-1,2048,32000,31978,55.901,5214.72
4,5,1,exp20260424_125502,4,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,31040,55.9011,5214.71
4,5,1,exp20260424_125502,5,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,31040,55.9017,5214.65
4,5,1,exp20260424_125502,6,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,31040,55.9009,5214.72
4,5,1,exp20260424_125502,7,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,31040,55.901,5214.72
4,5,1,exp20260424_125502,8,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,28064,55.9009,5214.73
4,5,1,exp20260424_125502,9,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,28064,55.901,5214.72
4,5,1,exp20260424_125502,10,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,28064,55.901,5214.72
4,5,1,exp20260424_125502,11,vendor-b,bf16,11008,8192,8192,4,64,32,8,selective,2048,32000,28064,55.9007,5214.75
4,5,1,exp20260424_125502,12,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,10880,55.901,5214.72
4,5,1,exp20260424_125502,13,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,10880,55.901,5214.72
4,5,1,exp20260424_125502,14,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,10880,55.9008,5214.73
4,5,1,exp20260424_125502,15,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,10880,55.9012,5214.7
4,5,1,exp20260424_125502,16,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,11488,55.9008,5214.74
4,5,1,exp20260424_125502,17,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,11488,55.9006,5214.76
4,5,1,exp20260424_125502,18,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,11488,55.9009,5214.73
4,5,1,exp20260424_125502,19,vendor-c,bf16,11008,8192,8192,4,64,32,8,null,2048,32000,11488,55.9007,5214.75
4,5,1,exp20260424_045843,0,a100,bf16,11008,8192,8192,4,64,32,16,full-block-1,2048,32000,32964,55.9232,5401.39
4,5,1,exp20260424_045843,1,a100,bf16,11008,8192,8192,4,64,32,16,full-block-1,2048,32000,33252,55.9238,5401.34
4,5,1,exp20260424_045843,2,a100,bf16,11008,8192,8192,4,64,32,16,full-block-1,2048,32000,33252,55.9239,5401.33
4,5,1,exp20260424_045843,3,a100,bf16,11008,8192,8192,4,64,32,16,full-block-1,2048,32000,32964,55.9239,5401.33
4,5,1,exp20260424_125843,4,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,32512,55.924,5401.32
4,5,1,exp20260424_125843,5,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,32512,55.9238,5401.34
4,5,1,exp20260424_125843,6,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,32512,55.9237,5401.35
4,5,1,exp20260424_125843,7,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,32512,55.9238,5401.34
4,5,1,exp20260424_125843,8,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,29696,55.9237,5401.34
4,5,1,exp20260424_125843,9,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,29696,55.923,5401.41
4,5,1,exp20260424_125843,10,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,29696,55.9236,5401.36
4,5,1,exp20260424_125843,11,vendor-b,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,29696,55.9239,5401.33
4,5,1,exp20260424_125843,12,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11200,55.9244,5401.28
4,5,1,exp20260424_125843,13,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11200,55.9237,5401.35
4,5,1,exp20260424_125843,14,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11200,55.9237,5401.35
4,5,1,exp20260424_125843,15,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11200,55.9237,5401.35
4,5,1,exp20260424_125843,16,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11744,55.9233,5401.39
4,5,1,exp20260424_125843,17,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11744,55.9236,5401.36
4,5,1,exp20260424_125843,18,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11744,55.9241,5401.31
4,5,1,exp20260424_125843,19,vendor-c,bf16,11008,8192,8192,4,64,32,16,null,2048,32000,11744,55.9234,5401.37
4,5,1,exp20260424_050250,0,a100,bf16,11008,8192,8192,4,64,32,32,full-uniform-1,2048,32000,30802,43.4043,7445.67
4,5,1,exp20260424_050250,1,a100,bf16,11008,8192,8192,4,64,32,32,full-uniform-1,2048,32000,31090,43.4044,7445.64
4,5,1,exp20260424_050250,2,a100,bf16,11008,8192,8192,4,64,32,32,full-uniform-1,2048,32000,31090,43.4043,7445.67
4,5,1,exp20260424_050250,3,a100,bf16,11008,8192,8192,4,64,32,32,full-uniform-1,2048,32000,30802,43.4041,7445.7
4,5,1,exp20260424_130250,4,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,32512,43.4044,7445.64
4,5,1,exp20260424_130250,5,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,32512,43.4045,7445.63
4,5,1,exp20260424_130250,6,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,32512,43.4044,7445.65
4,5,1,exp20260424_130250,7,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,32512,43.4044,7445.64
4,5,1,exp20260424_130250,8,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,30208,43.4043,7445.67
4,5,1,exp20260424_130250,9,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,30208,43.4045,7445.64
4,5,1,exp20260424_130250,10,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,30208,43.4043,7445.67
4,5,1,exp20260424_130250,11,vendor-b,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,30208,43.4044,7445.66
4,5,1,exp20260424_130250,12,vendor-c,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,11072,43.4044,7445.66
4,5,1,exp20260424_130250,13,vendor-c,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,11072,43.4044,7445.66
4,5,1,exp20260424_130250,14,vendor-c,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,11072,43.404,7445.71
4,5,1,exp20260424_130250,15,vendor-c,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,11072,43.4043,7445.66
4,5,1,exp20260424_130250,16,vendor-c,bf16,11008,8192,8192,4,64,32,32,null,2048,32000,12288,43.4042,7445.68
