TP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
4,exp20260303_045207,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,27.1177,159.174
4,exp20260303_045207,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,27.1175,159.176
4,exp20260303_045207,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,27.1174,159.176
4,exp20260303_045207,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,27.1159,159.185
4,exp20260302_171310,2,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,26.9174,162.273
4,exp20260302_171310,1,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,26.9168,162.277
4,exp20260302_171310,3,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,26.9167,162.278
4,exp20260302_171310,0,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,26.9165,162.279
4,exp20260302_194105,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,26.5671,162.473
4,exp20260302_194105,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,26.5663,162.478
4,exp20260302_194105,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,26.566,162.48
4,exp20260302_194105,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,1024,32000,9376,26.5652,162.485
4,exp20260303_080104,2,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,2048,32000,10048,55.1943,163.879
4,exp20260303_080104,1,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,2048,32000,10048,55.192,163.886
4,exp20260303_080104,3,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,2048,32000,10048,55.1919,163.886
4,exp20260303_080104,0,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,2048,32000,10048,55.1914,163.888
4,exp20260303_112535,0,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,1024,32000,10080,13.9344,165.981
4,exp20260303_112535,1,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,1024,32000,10080,13.9344,165.981
4,exp20260303_112535,2,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,1024,32000,10080,13.934,165.985
4,exp20260303_112535,3,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,1024,32000,10080,13.9332,165.994
4,exp20260302_150259,1,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,2048,32000,9536,26.8814,168.243
4,exp20260302_150259,0,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,2048,32000,9536,26.8811,168.245
4,exp20260302_150259,2,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,2048,32000,9536,26.88,168.251
4,exp20260302_150259,3,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,2048,32000,9536,26.8801,168.251
4,exp20260303_111054,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,26.2505,168.36
4,exp20260303_111054,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,26.2485,168.372
4,exp20260303_111054,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,26.2482,168.374
4,exp20260303_111054,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,26.2477,168.378
4,exp20260303_002845,2,vendor-b,bf16,11008,8192,4096,4,128,1,4,full-block-1,1024,32000,9344,24.9594,169.841
4,exp20260303_002845,0,vendor-b,bf16,11008,8192,4096,4,128,1,4,full-block-1,1024,32000,9344,24.9593,169.842
4,exp20260303_002845,1,vendor-b,bf16,11008,8192,4096,4,128,1,4,full-block-1,1024,32000,9344,24.9585,169.847
4,exp20260303_002845,3,vendor-b,bf16,11008,8192,4096,4,128,1,4,full-block-1,1024,32000,9344,24.9581,169.85
4,exp20260302_225645,0,vendor-b,bf16,11008,8192,4096,4,128,1,8,full-block-1,2048,32000,9664,51.3078,170.266
4,exp20260302_225645,1,vendor-b,bf16,11008,8192,4096,4,128,1,8,full-block-1,2048,32000,9664,51.3066,170.27
4,exp20260302_225645,2,vendor-b,bf16,11008,8192,4096,4,128,1,8,full-block-1,2048,32000,9664,51.3063,170.271
4,exp20260302_225645,3,vendor-b,bf16,11008,8192,4096,4,128,1,8,full-block-1,2048,32000,9664,51.3058,170.273
4,exp20260303_112710,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,1024,32000,9376,25.3135,170.519
4,exp20260303_112710,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,1024,32000,9376,25.3131,170.522
4,exp20260303_112710,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,1024,32000,9376,25.3131,170.522
4,exp20260303_112710,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,1024,32000,9376,25.3116,170.532
4,exp20260303_182151,0,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-block-1,2048,32000,9728,51.2173,170.567
4,exp20260303_182151,1,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-block-1,2048,32000,9728,51.217,170.568
4,exp20260303_182151,2,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-block-1,2048,32000,9728,51.2165,170.569
4,exp20260303_182151,3,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-block-1,2048,32000,9728,51.2136,170.579
4,exp20260303_054152,3,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,2048,32000,9920,52.9994,170.666
4,exp20260302_154020,0,vendor-b,bf16,11008,8192,4096,2,128,1,16,full-block-1,1024,32000,9472,12.6458,170.667
4,exp20260302_154020,1,vendor-b,bf16,11008,8192,4096,2,128,1,16,full-block-1,1024,32000,9472,12.6457,170.669
4,exp20260302_154020,2,vendor-b,bf16,11008,8192,4096,2,128,1,16,full-block-1,1024,32000,9472,12.6454,170.673
4,exp20260303_054152,0,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,2048,32000,9920,52.9931,170.686
4,exp20260303_054152,2,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,2048,32000,9920,52.9932,170.686
4,exp20260302_154020,3,vendor-b,bf16,11008,8192,4096,2,128,1,16,full-block-1,1024,32000,9472,12.6443,170.687
4,exp20260303_054152,1,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,2048,32000,9920,52.9918,170.691
4,exp20260303_171550,3,vendor-b,bf16,11008,8192,4096,2,128,1,4,full-uniform-1,1024,32000,9440,12.4081,170.821
4,exp20260303_171550,2,vendor-b,bf16,11008,8192,4096,2,128,1,4,full-uniform-1,1024,32000,9440,12.4072,170.834
4,exp20260303_171550,1,vendor-b,bf16,11008,8192,4096,2,128,1,4,full-uniform-1,1024,32000,9440,12.407,170.836
4,exp20260303_171550,0,vendor-b,bf16,11008,8192,4096,2,128,1,4,full-uniform-1,1024,32000,9440,12.4066,170.842
4,exp20260303_141004,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.5969,171.329
4,exp20260303_141004,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.5969,171.33
4,exp20260303_141004,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.5967,171.333
4,exp20260303_141004,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.5959,171.343
4,exp20260303_004117,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.5806,171.551
4,exp20260303_004117,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.5796,171.566
4,exp20260303_004117,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.5795,171.567
4,exp20260303_004117,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.5793,171.569
4,exp20260302_221307,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,25.7131,171.878
4,exp20260302_221307,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,25.713,171.879
4,exp20260302_221307,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,25.7127,171.881
4,exp20260302_221307,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,25.7121,171.885
4,exp20260303_013218,0,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,1024,32000,9664,12.8329,172.195
4,exp20260303_013218,2,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,1024,32000,9664,12.8327,172.198
4,exp20260303_013218,3,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,1024,32000,9664,12.8327,172.198
4,exp20260303_013218,1,vendor-b,bf16,11008,8192,4096,2,64,1,16,null,1024,32000,9664,12.8324,172.201
4,exp20260302_194033,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,selective,1024,32000,9376,25.0449,172.348
4,exp20260302_194033,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,selective,1024,32000,9376,25.0441,172.354
4,exp20260302_194033,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,selective,1024,32000,9376,25.0437,172.356
4,exp20260302_194033,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,selective,1024,32000,9376,25.0428,172.362
4,exp20260303_131426,3,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.7422,172.374
4,exp20260303_131426,1,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.7414,172.379
4,exp20260303_131426,0,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.7413,172.38
4,exp20260303_131426,2,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.7408,172.384
4,exp20260302_144956,2,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.3662,172.442
4,exp20260302_144956,0,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.3656,172.451
4,exp20260302_144956,1,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.3656,172.451
4,exp20260302_144956,3,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.3655,172.452
4,exp20260303_112503,3,vendor-b,bf16,11008,8192,4096,2,64,1,32,full-block-1,1024,32000,10080,13.378,172.883
4,exp20260303_112503,0,vendor-b,bf16,11008,8192,4096,2,64,1,32,full-block-1,1024,32000,10080,13.3766,172.902
4,exp20260303_112503,1,vendor-b,bf16,11008,8192,4096,2,64,1,32,full-block-1,1024,32000,10080,13.3764,172.904
4,exp20260303_112503,2,vendor-b,bf16,11008,8192,4096,2,64,1,32,full-block-1,1024,32000,10080,13.3764,172.904
4,exp20260302_203723,0,vendor-b,bf16,11008,8192,4096,4,64,1,32,full-block-1,1024,32000,9792,26.7226,173.1
4,exp20260302_203723,3,vendor-b,bf16,11008,8192,4096,4,64,1,32,full-block-1,1024,32000,9792,26.7219,173.105
4,exp20260302_203723,1,vendor-b,bf16,11008,8192,4096,4,64,1,32,full-block-1,1024,32000,9792,26.7217,173.106
4,exp20260302_203723,2,vendor-b,bf16,11008,8192,4096,4,64,1,32,full-block-1,1024,32000,9792,26.7213,173.108
4,exp20260303_183546,3,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.2927,173.474
4,exp20260303_183546,1,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.2917,173.486
4,exp20260303_183546,2,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.2916,173.489
4,exp20260303_183546,0,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,1024,32000,9440,12.2915,173.49
4,exp20260303_052716,3,vendor-b,bf16,11008,8192,4096,2,128,1,8,selective,1024,32000,9408,12.2905,173.504
4,exp20260303_052716,1,vendor-b,bf16,11008,8192,4096,2,128,1,8,selective,1024,32000,9408,12.2894,173.519
4,exp20260303_052716,2,vendor-b,bf16,11008,8192,4096,2,128,1,8,selective,1024,32000,9408,12.2891,173.523
4,exp20260303_052716,0,vendor-b,bf16,11008,8192,4096,2,128,1,8,selective,1024,32000,9408,12.2885,173.532
4,exp20260303_130819,1,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.7166,173.77
4,exp20260303_130819,2,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.7159,173.779
4,exp20260303_130819,3,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.7159,173.779
4,exp20260303_130819,0,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.7158,173.781
4,exp20260303_182119,0,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-uniform-1,2048,32000,9728,50.1281,174.273
4,exp20260303_182119,1,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-uniform-1,2048,32000,9728,50.1282,174.273
4,exp20260303_182119,3,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-uniform-1,2048,32000,9728,50.1185,174.306
4,exp20260303_182119,2,vendor-b,bf16,11008,8192,4096,4,64,1,4,full-uniform-1,2048,32000,9728,50.1144,174.32
4,exp20260303_150708,3,vendor-b,bf16,11008,8192,4096,4,64,1,8,null,2048,32000,9888,50.6862,174.387
4,exp20260303_150708,1,vendor-b,bf16,11008,8192,4096,4,64,1,8,null,2048,32000,9888,50.6844,174.394
4,exp20260303_150708,0,vendor-b,bf16,11008,8192,4096,4,64,1,8,null,2048,32000,9888,50.6816,174.403
4,exp20260303_150708,2,vendor-b,bf16,11008,8192,4096,4,64,1,8,null,2048,32000,9888,50.6811,174.405
4,exp20260303_162633,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.3684,174.495
4,exp20260303_162633,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.3679,174.502
4,exp20260303_162633,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.3676,174.505
4,exp20260303_162633,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,selective,1024,32000,9440,12.3675,174.508
4,exp20260302_200704,3,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,12.1211,174.865
4,exp20260302_200704,2,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,12.1209,174.868
4,exp20260302_200704,0,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,12.1209,174.869
4,exp20260302_200704,1,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,12.1205,174.874
4,exp20260303_140725,1,vendor-b,bf16,11008,8192,4096,2,128,1,32,selective,1024,32000,9632,12.6175,175.135
4,exp20260303_074054,1,vendor-b,bf16,11008,8192,4096,4,64,1,32,selective,2048,32000,10112,53.9998,175.14
4,exp20260303_074054,2,vendor-b,bf16,11008,8192,4096,4,64,1,32,selective,2048,32000,10112,53.9996,175.14
4,exp20260303_074054,0,vendor-b,bf16,11008,8192,4096,4,64,1,32,selective,2048,32000,10112,53.9976,175.147
4,exp20260303_074054,3,vendor-b,bf16,11008,8192,4096,4,64,1,32,selective,2048,32000,10112,53.9963,175.151
4,exp20260303_140725,2,vendor-b,bf16,11008,8192,4096,2,128,1,32,selective,1024,32000,9632,12.616,175.155
4,exp20260303_140725,0,vendor-b,bf16,11008,8192,4096,2,128,1,32,selective,1024,32000,9632,12.6159,175.157
4,exp20260303_140725,3,vendor-b,bf16,11008,8192,4096,2,128,1,32,selective,1024,32000,9632,12.6147,175.174
4,exp20260302_201730,3,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.299,175.518
4,exp20260303_151428,0,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,2048,32000,9760,49.7645,175.546
4,exp20260302_201730,1,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.2944,175.551
4,exp20260302_201730,2,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.2939,175.554
4,exp20260303_151428,1,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,2048,32000,9760,49.7618,175.555
4,exp20260303_151428,3,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,2048,32000,9760,49.762,175.555
4,exp20260302_201730,0,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,1024,32000,9280,24.2936,175.556
4,exp20260303_151428,2,vendor-b,bf16,11008,8192,4096,4,128,1,8,selective,2048,32000,9760,49.7612,175.558
4,exp20260303_143054,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,2048,32000,9856,50.3244,175.641
4,exp20260303_143054,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,2048,32000,9856,50.324,175.643
4,exp20260303_143054,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,2048,32000,9856,50.3233,175.645
4,exp20260303_143054,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,null,2048,32000,9856,50.3178,175.664
4,exp20260302_220445,0,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-uniform-1,2048,32000,9344,24.8415,175.834
4,exp20260302_220445,3,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-uniform-1,2048,32000,9344,24.8413,175.835
4,exp20260302_220445,2,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-uniform-1,2048,32000,9344,24.8411,175.837
4,exp20260302_220445,1,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-uniform-1,2048,32000,9344,24.8403,175.843
4,exp20260303_145711,3,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,1024,32000,9472,25.1065,176.031
4,exp20260303_145711,2,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,1024,32000,9472,25.1062,176.033
4,exp20260303_145711,1,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,1024,32000,9472,25.1058,176.036
4,exp20260303_145711,0,vendor-b,bf16,11008,8192,4096,4,128,1,32,full-uniform-1,1024,32000,9472,25.1051,176.041
4,exp20260303_114107,3,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-block-1,1024,32000,9472,25.0996,176.08
4,exp20260303_004149,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.257,176.081
4,exp20260303_004149,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.2567,176.085
4,exp20260303_004149,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.2566,176.086
4,exp20260303_004149,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,null,1024,32000,9472,12.2566,176.087
4,exp20260303_114107,1,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-block-1,1024,32000,9472,25.0967,176.1
4,exp20260303_114107,2,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-block-1,1024,32000,9472,25.0963,176.102
4,exp20260303_114107,0,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-block-1,1024,32000,9472,25.0961,176.104
4,exp20260303_173304,3,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,24.7921,176.185
4,exp20260302_220516,3,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,2048,32000,9344,24.7902,176.198
4,exp20260302_220516,1,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,2048,32000,9344,24.7893,176.204
4,exp20260302_220516,0,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,2048,32000,9344,24.7888,176.208
4,exp20260303_173304,1,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,24.7884,176.211
4,exp20260302_220516,2,vendor-b,bf16,11008,8192,4096,2,64,1,4,full-block-1,2048,32000,9344,24.7882,176.212
4,exp20260303_173304,0,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,24.788,176.213
4,exp20260303_173304,2,vendor-b,bf16,11008,8192,4096,2,128,1,8,null,2048,32000,9312,24.7875,176.217
4,exp20260303_182254,3,vendor-b,bf16,11008,8192,4096,4,64,1,4,null,2048,32000,9824,49.5323,176.369
4,exp20260303_182254,1,vendor-b,bf16,11008,8192,4096,4,64,1,4,null,2048,32000,9824,49.5308,176.374
4,exp20260303_182254,2,vendor-b,bf16,11008,8192,4096,4,64,1,4,null,2048,32000,9824,49.5307,176.375
4,exp20260303_182254,0,vendor-b,bf16,11008,8192,4096,4,64,1,4,null,2048,32000,9824,49.5301,176.377
4,exp20260303_013424,3,vendor-b,bf16,11008,8192,4096,2,64,1,32,null,2048,32000,9824,26.8048,176.414
4,exp20260303_013424,0,vendor-b,bf16,11008,8192,4096,2,64,1,32,null,2048,32000,9824,26.8039,176.421
4,exp20260303_013424,2,vendor-b,bf16,11008,8192,4096,2,64,1,32,null,2048,32000,9824,26.8038,176.421
4,exp20260303_013424,1,vendor-b,bf16,11008,8192,4096,2,64,1,32,null,2048,32000,9824,26.8032,176.425
4,exp20260302_225748,3,vendor-b,bf16,11008,8192,4096,4,128,1,8,null,2048,32000,9792,49.5074,176.458
4,exp20260302_225748,1,vendor-b,bf16,11008,8192,4096,4,128,1,8,null,2048,32000,9792,49.506,176.463
4,exp20260302_225748,2,vendor-b,bf16,11008,8192,4096,4,128,1,8,null,2048,32000,9792,49.5025,176.475
4,exp20260302_225748,0,vendor-b,bf16,11008,8192,4096,4,128,1,8,null,2048,32000,9792,49.5023,176.476
4,exp20260302_205159,2,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.5153,176.565
4,exp20260302_205159,1,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.5151,176.568
4,exp20260302_205159,0,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.515,176.569
4,exp20260302_205159,3,vendor-b,bf16,11008,8192,4096,2,128,1,32,null,1024,32000,9664,12.5138,176.586
4,exp20260303_175704,3,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,1024,32000,9472,25.0074,176.729
4,exp20260303_175704,2,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,1024,32000,9472,25.0071,176.73
4,exp20260303_175704,0,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,1024,32000,9472,25.0068,176.733
4,exp20260303_175704,1,vendor-b,bf16,11008,8192,4096,4,64,1,16,selective,1024,32000,9472,25.0062,176.737
4,exp20260302_154052,3,vendor-b,bf16,11008,8192,4096,2,128,1,16,selective,1024,32000,9440,12.1707,177.33
4,exp20260302_154052,2,vendor-b,bf16,11008,8192,4096,2,128,1,16,selective,1024,32000,9440,12.1702,177.337
4,exp20260302_154052,0,vendor-b,bf16,11008,8192,4096,2,128,1,16,selective,1024,32000,9440,12.1697,177.343
4,exp20260302_154052,1,vendor-b,bf16,11008,8192,4096,2,128,1,16,selective,1024,32000,9440,12.1698,177.343
4,exp20260303_011945,0,vendor-b,bf16,11008,8192,4096,2,128,1,16,null,2048,32000,9376,24.9156,177.379
4,exp20260303_011945,1,vendor-b,bf16,11008,8192,4096,2,128,1,16,null,2048,32000,9376,24.915,177.384
4,exp20260303_011945,2,vendor-b,bf16,11008,8192,4096,2,128,1,16,null,2048,32000,9376,24.915,177.384
4,exp20260303_011945,3,vendor-b,bf16,11008,8192,4096,2,128,1,16,null,2048,32000,9376,24.9146,177.387
4,exp20260302_201905,0,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,24.8682,177.718
4,exp20260302_201905,1,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,24.8677,177.721
4,exp20260302_201905,2,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,24.8676,177.722
4,exp20260302_201905,3,vendor-b,bf16,11008,8192,4096,2,64,1,8,full-block-1,2048,32000,9408,24.8668,177.727
4,exp20260303_072618,2,vendor-b,bf16,11008,8192,4096,4,64,1,8,selective,1024,32000,9376,24.2688,177.86
4,exp20260303_072618,1,vendor-b,bf16,11008,8192,4096,4,64,1,8,selective,1024,32000,9376,24.2686,177.861
4,exp20260303_072618,0,vendor-b,bf16,11008,8192,4096,4,64,1,8,selective,1024,32000,9376,24.2685,177.862
4,exp20260303_072618,3,vendor-b,bf16,11008,8192,4096,4,64,1,8,selective,1024,32000,9376,24.268,177.866
4,exp20260302_211653,0,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,11.9126,177.927
4,exp20260302_211653,2,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,11.9123,177.931
4,exp20260302_211653,1,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,11.9078,177.998
4,exp20260302_211653,3,vendor-b,bf16,11008,8192,4096,2,128,1,4,selective,1024,32000,9408,11.9078,177.998
4,exp20260302_223453,3,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-uniform-1,2048,32000,9952,50.695,178.424
4,exp20260302_223453,0,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-uniform-1,2048,32000,9952,50.6878,178.449
4,exp20260302_223453,2,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-uniform-1,2048,32000,9952,50.6878,178.449
4,exp20260302_223453,1,vendor-b,bf16,11008,8192,4096,4,64,1,16,full-uniform-1,2048,32000,9952,50.6828,178.467
4,exp20260302_202902,0,vendor-b,bf16,11008,8192,4096,4,64,1,8,full-block-1,2048,32000,9792,49.4599,178.711
4,exp20260302_202902,3,vendor-b,bf16,11008,8192,4096,4,64,1,8,full-block-1,2048,32000,9792,49.4599,178.711
4,exp20260302_202902,2,vendor-b,bf16,11008,8192,4096,4,64,1,8,full-block-1,2048,32000,9792,49.4597,178.712
4,exp20260302_202902,1,vendor-b,bf16,11008,8192,4096,4,64,1,8,full-block-1,2048,32000,9792,49.4592,178.714
4,exp20260302_172234,3,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,2048,32000,9728,49.4204,178.854
4,exp20260302_172234,1,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,2048,32000,9728,49.4131,178.88
4,exp20260302_172234,0,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,2048,32000,9728,49.4108,178.889
4,exp20260302_172234,2,vendor-b,bf16,11008,8192,4096,4,128,1,16,full-block-1,2048,32000,9728,49.41,178.892
4,exp20260303_013353,0,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,2048,32000,9792,26.4134,179.029
4,exp20260303_013353,2,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,2048,32000,9792,26.4134,179.029
4,exp20260303_013353,1,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,2048,32000,9792,26.4126,179.034
4,exp20260303_013353,3,vendor-b,bf16,11008,8192,4096,2,64,1,32,selective,2048,32000,9792,26.4108,179.046
4,exp20260303_053638,1,vendor-b,bf16,11008,8192,4096,2,128,1,8,full-block-1,2048,32000,9344,24.3127,179.659
4,exp20260303_053638,2,vendor-b,bf16,11008,8192,4096,2,128,1,8,full-block-1,2048,32000,9344,24.3126,179.659
4,exp20260303_053638,0,vendor-b,bf16,11008,8192,4096,2,128,1,8,full-block-1,2048,32000,9344,24.3124,179.661
